order_id,created_at,website_session_id,user_id,primary_product_id,items_purchased,price_usd,cogs_usd
3412,"2013-02-25 21:50:43",75249,66817,1,1,49.99,19.49
3413,"2013-02-26 00:01:49",75274,58443,2,1,59.99,22.49
3414,"2013-02-26 01:10:35",75287,66848,1,1,49.99,19.49
3415,"2013-02-26 03:36:51",75304,64989,1,1,49.99,19.49
3416,"2013-02-26 08:44:42",75324,61137,1,1,49.99,19.49
3417,"2013-02-26 09:23:47",75329,66886,1,1,49.99,19.49
3418,"2013-02-26 13:59:06",75354,66906,2,1,59.99,22.49
3419,"2013-02-26 14:56:41",75360,63862,1,1,49.99,19.49
3420,"2013-02-26 16:31:18",75378,56080,2,1,59.99,22.49
3421,"2013-02-26 16:54:41",75383,45073,1,1,49.99,19.49
3422,"2013-02-26 17:42:54",75393,66937,1,1,49.99,19.49
3423,"2013-02-26 19:53:10",75426,66967,1,1,49.99,19.49
3424,"2013-02-26 20:21:29",75440,64095,1,1,49.99,19.49
3425,"2013-02-26 21:12:30",75454,66993,1,1,49.99,19.49
3426,"2013-02-26 23:46:21",75489,57566,1,1,49.99,19.49
3427,"2013-02-27 00:59:46",75501,56581,1,1,49.99,19.49
3428,"2013-02-27 01:56:40",75507,67039,1,1,49.99,19.49
3429,"2013-02-27 02:50:44",75515,67047,2,1,59.99,22.49
3430,"2013-02-27 05:36:42",75530,38300,1,1,49.99,19.49
3431,"2013-02-27 06:14:42",75534,67061,2,1,59.99,22.49
3432,"2013-02-27 06:39:17",75538,67064,1,1,49.99,19.49
3433,"2013-02-27 14:09:56",75572,67091,1,1,49.99,19.49
3434,"2013-02-27 14:33:11",75576,67095,2,1,59.99,22.49
3435,"2013-02-27 15:28:01",75590,67108,1,1,49.99,19.49
3436,"2013-02-27 15:28:38",75587,67105,1,1,49.99,19.49
3437,"2013-02-27 16:22:57",75607,61757,1,1,49.99,19.49
3438,"2013-02-27 17:43:27",75630,67138,1,1,49.99,19.49
3439,"2013-02-27 17:47:38",75634,67142,1,1,49.99,19.49
3440,"2013-02-27 19:05:39",75654,53743,1,1,49.99,19.49
3441,"2013-02-27 19:49:11",75670,67172,2,1,59.99,22.49
3442,"2013-02-27 21:29:25",75696,67197,1,1,49.99,19.49
3443,"2013-02-27 21:52:41",75703,67203,1,1,49.99,19.49
3444,"2013-02-27 23:07:22",75725,67222,1,1,49.99,19.49
3445,"2013-02-27 23:46:32",75735,67232,1,1,49.99,19.49
3446,"2013-02-28 03:14:39",75765,66110,1,1,49.99,19.49
3447,"2013-02-28 03:25:54",75766,67258,1,1,49.99,19.49
3448,"2013-02-28 07:35:41",75789,67280,1,1,49.99,19.49
3449,"2013-02-28 09:19:18",75794,59528,1,1,49.99,19.49
3450,"2013-02-28 09:31:34",75796,67285,1,1,49.99,19.49
3451,"2013-02-28 10:32:54",75798,67286,1,1,49.99,19.49
3452,"2013-02-28 11:42:06",75803,62726,1,1,49.99,19.49
3453,"2013-02-28 14:31:37",75824,57066,2,1,59.99,22.49
3454,"2013-02-28 16:05:56",75847,67324,1,1,49.99,19.49
3455,"2013-02-28 17:41:28",75872,67346,1,1,49.99,19.49
3456,"2013-02-28 17:43:49",75873,67347,2,1,59.99,22.49
3457,"2013-02-28 17:54:55",75878,67351,2,1,59.99,22.49
3458,"2013-02-28 18:01:41",75879,67352,2,1,59.99,22.49
3459,"2013-02-28 18:45:29",75895,67366,1,1,49.99,19.49
3460,"2013-02-28 18:47:04",75898,67369,1,1,49.99,19.49
3461,"2013-02-28 18:54:10",75897,67368,2,1,59.99,22.49
3462,"2013-02-28 20:40:17",75929,67397,1,1,49.99,19.49
3463,"2013-02-28 20:41:39",75927,67395,1,1,49.99,19.49
3464,"2013-02-28 20:57:46",75933,67401,1,1,49.99,19.49
3465,"2013-02-28 22:11:26",75946,67414,1,1,49.99,19.49
3466,"2013-02-28 22:47:14",75957,67421,1,1,49.99,19.49
3467,"2013-02-28 23:10:36",75962,67425,1,1,49.99,19.49
3468,"2013-02-28 23:11:08",75964,67427,1,1,49.99,19.49
3469,"2013-03-01 00:45:33",75986,67445,1,1,49.99,19.49
3470,"2013-03-01 01:02:08",75990,67448,1,1,49.99,19.49
3471,"2013-03-01 01:59:52",75999,67455,1,1,49.99,19.49
3472,"2013-03-01 02:27:33",76006,67461,1,1,49.99,19.49
3473,"2013-03-01 03:27:37",76017,64935,2,1,59.99,22.49
3474,"2013-03-01 04:21:43",76028,67478,1,1,49.99,19.49
3475,"2013-03-01 10:24:08",76066,67510,2,1,59.99,22.49
3476,"2013-03-01 16:00:00",76110,67549,1,1,49.99,19.49
3477,"2013-03-01 17:44:11",76136,67571,1,1,49.99,19.49
3478,"2013-03-01 19:41:26",76160,67590,1,1,49.99,19.49
3479,"2013-03-01 21:15:59",76173,67600,1,1,49.99,19.49
3480,"2013-03-01 23:08:27",76201,67624,1,1,49.99,19.49
3481,"2013-03-01 23:41:03",76208,67629,1,1,49.99,19.49
3482,"2013-03-02 00:15:32",76216,67637,1,1,49.99,19.49
3483,"2013-03-02 09:30:17",76262,67678,1,1,49.99,19.49
3484,"2013-03-03 03:18:56",76344,67748,1,1,49.99,19.49
3485,"2013-03-03 03:20:16",76345,63568,2,1,59.99,22.49
3486,"2013-03-03 04:56:40",76350,67753,1,1,49.99,19.49
3487,"2013-03-03 06:49:45",76357,67760,1,1,49.99,19.49
3488,"2013-03-03 07:09:18",76360,67763,1,1,49.99,19.49
3489,"2013-03-03 14:51:10",76380,67776,1,1,49.99,19.49
3490,"2013-03-03 20:25:50",76413,53284,1,1,49.99,19.49
3491,"2013-03-03 22:32:13",76427,67811,1,1,49.99,19.49
3492,"2013-03-03 22:43:03",76428,67812,1,1,49.99,19.49
3493,"2013-03-03 23:02:16",76429,67813,1,1,49.99,19.49
3494,"2013-03-03 23:22:45",76432,67816,1,1,49.99,19.49
3495,"2013-03-04 01:17:50",76445,61983,1,1,49.99,19.49
3496,"2013-03-04 03:19:38",76464,67844,1,1,49.99,19.49
3497,"2013-03-04 10:48:59",76499,67870,1,1,49.99,19.49
3498,"2013-03-04 12:40:49",76510,67877,1,1,49.99,19.49
3499,"2013-03-04 13:26:57",76516,67882,2,1,59.99,22.49
3500,"2013-03-04 17:16:40",76562,67922,1,1,49.99,19.49
3501,"2013-03-04 18:12:10",76579,67937,1,1,49.99,19.49
3502,"2013-03-04 18:30:17",76585,67943,1,1,49.99,19.49
3503,"2013-03-04 18:49:41",76587,67945,2,1,59.99,22.49
3504,"2013-03-04 18:50:09",76588,67946,2,1,59.99,22.49
3505,"2013-03-04 19:15:43",76592,67950,1,1,49.99,19.49
3506,"2013-03-04 21:28:53",76616,67972,1,1,49.99,19.49
3507,"2013-03-04 21:51:17",76624,67979,2,1,59.99,22.49
3508,"2013-03-05 00:08:33",76653,68004,1,1,49.99,19.49
3509,"2013-03-05 00:38:42",76659,68010,1,1,49.99,19.49
3510,"2013-03-05 00:45:05",76660,61273,1,1,49.99,19.49
3511,"2013-03-05 03:32:58",76690,68036,2,1,59.99,22.49
3512,"2013-03-05 04:00:02",76695,57000,1,1,49.99,19.49
3513,"2013-03-05 04:15:12",76697,68042,1,1,49.99,19.49
3514,"2013-03-05 06:11:26",76711,62768,1,1,49.99,19.49
3515,"2013-03-05 10:24:12",76733,68076,1,1,49.99,19.49
3516,"2013-03-05 14:45:13",76761,68098,2,1,59.99,22.49
3517,"2013-03-05 15:58:45",76786,68119,1,1,49.99,19.49
3518,"2013-03-05 16:21:14",76792,68125,1,1,49.99,19.49
3519,"2013-03-05 16:26:01",76794,68127,2,1,59.99,22.49
3520,"2013-03-05 17:20:07",76807,68138,1,1,49.99,19.49
3521,"2013-03-05 17:48:27",76817,68148,1,1,49.99,19.49
3522,"2013-03-05 18:42:42",76840,65889,1,1,49.99,19.49
3523,"2013-03-05 19:14:12",76846,68171,1,1,49.99,19.49
3524,"2013-03-05 21:47:00",76875,68192,1,1,49.99,19.49
3525,"2013-03-05 21:52:48",76880,52584,1,1,49.99,19.49
3526,"2013-03-05 22:04:41",76882,68198,1,1,49.99,19.49
3527,"2013-03-06 04:28:53",76950,48078,1,1,49.99,19.49
3528,"2013-03-06 04:53:45",76954,68259,1,1,49.99,19.49
3529,"2013-03-06 05:41:42",76959,68264,2,1,59.99,22.49
3530,"2013-03-06 05:51:52",76965,68269,1,1,49.99,19.49
3531,"2013-03-06 05:51:57",76963,68267,1,1,49.99,19.49
3532,"2013-03-06 06:49:47",76968,68272,2,1,59.99,22.49
3533,"2013-03-06 11:02:21",76982,68284,1,1,49.99,19.49
3534,"2013-03-06 11:26:02",76985,68287,2,1,59.99,22.49
3535,"2013-03-06 15:37:32",77032,68328,1,1,49.99,19.49
3536,"2013-03-06 15:45:49",77034,68330,1,1,49.99,19.49
3537,"2013-03-06 16:25:08",77046,68342,1,1,49.99,19.49
3538,"2013-03-06 17:38:45",77068,68360,1,1,49.99,19.49
3539,"2013-03-06 18:55:09",77095,68382,2,1,59.99,22.49
3540,"2013-03-06 20:32:55",77112,68396,1,1,49.99,19.49
3541,"2013-03-06 21:03:18",77123,68405,1,1,49.99,19.49
3542,"2013-03-06 21:35:14",77134,68415,2,1,59.99,22.49
3543,"2013-03-06 22:05:25",77146,68425,1,1,49.99,19.49
3544,"2013-03-06 23:29:29",77171,68446,1,1,49.99,19.49
3545,"2013-03-07 00:12:53",77177,68450,1,1,49.99,19.49
3546,"2013-03-07 00:55:15",77183,68455,1,1,49.99,19.49
3547,"2013-03-07 01:13:43",77187,68457,1,1,49.99,19.49
3548,"2013-03-07 03:12:08",77210,68475,1,1,49.99,19.49
3549,"2013-03-07 03:12:35",77213,68477,1,1,49.99,19.49
3550,"2013-03-07 05:26:45",77229,61601,1,1,49.99,19.49
3551,"2013-03-07 06:44:08",77234,60083,1,1,49.99,19.49
3552,"2013-03-07 12:23:50",77252,68507,1,1,49.99,19.49
3553,"2013-03-07 14:22:05",77274,68526,1,1,49.99,19.49
3554,"2013-03-07 19:40:03",77366,68599,1,1,49.99,19.49
3555,"2013-03-07 20:00:14",77372,68604,1,1,49.99,19.49
3556,"2013-03-07 20:47:30",77392,60017,2,1,59.99,22.49
3557,"2013-03-07 22:54:32",77430,62303,1,1,49.99,19.49
3558,"2013-03-07 23:14:04",77432,68653,1,1,49.99,19.49
3559,"2013-03-08 02:39:42",77471,68686,1,1,49.99,19.49
3560,"2013-03-08 11:21:40",77516,68724,1,1,49.99,19.49
3561,"2013-03-08 13:45:39",77532,68740,1,1,49.99,19.49
3562,"2013-03-08 16:30:06",77564,68770,1,1,49.99,19.49
3563,"2013-03-08 20:28:22",77624,68815,2,1,59.99,22.49
3564,"2013-03-08 20:36:38",77628,68818,1,1,49.99,19.49
3565,"2013-03-08 21:35:06",77647,68832,1,1,49.99,19.49
3566,"2013-03-09 04:53:38",77693,58246,1,1,49.99,19.49
3567,"2013-03-09 08:46:45",77719,68890,1,1,49.99,19.49
3568,"2013-03-09 11:05:02",77725,68895,1,1,49.99,19.49
3569,"2013-03-09 15:08:47",77741,68906,1,1,49.99,19.49
3570,"2013-03-09 18:12:51",77765,68927,1,1,49.99,19.49
3571,"2013-03-09 22:30:14",77793,54867,1,1,49.99,19.49
3572,"2013-03-10 04:48:20",77820,68969,1,1,49.99,19.49
3573,"2013-03-10 04:49:01",77819,68968,1,1,49.99,19.49
3574,"2013-03-10 13:12:42",77847,68988,1,1,49.99,19.49
3575,"2013-03-10 19:20:56",77876,53006,1,1,49.99,19.49
3576,"2013-03-10 21:26:06",77889,47969,1,1,49.99,19.49
3577,"2013-03-11 01:47:17",77917,69044,1,1,49.99,19.49
3578,"2013-03-11 02:33:31",77923,69048,1,1,49.99,19.49
3579,"2013-03-11 02:55:32",77926,69050,2,1,59.99,22.49
3580,"2013-03-11 06:38:08",77944,69066,1,1,49.99,19.49
3581,"2013-03-11 12:17:41",77959,69075,1,1,49.99,19.49
3582,"2013-03-11 12:27:40",77963,69079,1,1,49.99,19.49
3583,"2013-03-11 13:22:03",77969,69085,2,1,59.99,22.49
3584,"2013-03-11 15:06:14",77981,69095,1,1,49.99,19.49
3585,"2013-03-11 16:20:07",77994,69108,1,1,49.99,19.49
3586,"2013-03-11 16:24:59",77998,69112,2,1,59.99,22.49
3587,"2013-03-11 18:05:09",78021,69128,2,1,59.99,22.49
3588,"2013-03-11 18:32:56",78028,69135,1,1,49.99,19.49
3589,"2013-03-11 19:51:40",78049,69155,2,1,59.99,22.49
3590,"2013-03-11 22:53:37",78087,69187,1,1,49.99,19.49
3591,"2013-03-12 00:18:48",78112,69211,1,1,49.99,19.49
3592,"2013-03-12 14:00:45",78191,69279,1,1,49.99,19.49
3593,"2013-03-12 14:04:48",78192,69280,1,1,49.99,19.49
3594,"2013-03-12 15:12:22",78210,69297,1,1,49.99,19.49
3595,"2013-03-12 17:27:50",78239,69321,2,1,59.99,22.49
3596,"2013-03-12 17:35:02",78244,55819,2,1,59.99,22.49
3597,"2013-03-12 18:27:02",78251,69329,2,1,59.99,22.49
3598,"2013-03-12 19:17:58",78264,69340,1,1,49.99,19.49
3599,"2013-03-12 20:16:00",78281,69355,2,1,59.99,22.49
3600,"2013-03-12 20:39:57",78288,69362,1,1,49.99,19.49
3601,"2013-03-12 21:09:49",78292,69366,1,1,49.99,19.49
3602,"2013-03-12 23:30:45",78328,69397,1,1,49.99,19.49
3603,"2013-03-12 23:46:01",78331,69400,1,1,49.99,19.49
3604,"2013-03-13 01:43:21",78352,69417,2,1,59.99,22.49
3605,"2013-03-13 02:37:06",78363,69427,1,1,49.99,19.49
3606,"2013-03-13 13:42:16",78414,46728,1,1,49.99,19.49
3607,"2013-03-13 14:16:03",78420,69478,1,1,49.99,19.49
3608,"2013-03-13 14:33:01",78422,69479,1,1,49.99,19.49
3609,"2013-03-13 16:08:22",78454,69506,1,1,49.99,19.49
3610,"2013-03-13 16:59:46",78468,69517,2,1,59.99,22.49
3611,"2013-03-13 18:27:49",78497,63204,1,1,49.99,19.49
3612,"2013-03-13 22:05:17",78547,69582,1,1,49.99,19.49
3613,"2013-03-13 22:55:17",78555,69588,1,1,49.99,19.49
3614,"2013-03-13 22:58:40",78556,69589,1,1,49.99,19.49
3615,"2013-03-14 00:32:38",78576,69608,2,1,59.99,22.49
3616,"2013-03-14 01:51:17",78592,69621,1,1,49.99,19.49
3617,"2013-03-14 03:13:35",78601,69630,1,1,49.99,19.49
3618,"2013-03-14 03:42:14",78606,65795,2,1,59.99,22.49
3619,"2013-03-14 03:51:40",78608,69636,1,1,49.99,19.49
3620,"2013-03-14 04:38:15",78611,69639,1,1,49.99,19.49
3621,"2013-03-14 05:22:56",78613,69641,2,1,59.99,22.49
3622,"2013-03-14 06:41:27",78622,69647,1,1,49.99,19.49
3623,"2013-03-14 08:49:37",78628,56418,1,1,49.99,19.49
3624,"2013-03-14 11:38:28",78639,69660,1,1,49.99,19.49
3625,"2013-03-14 15:23:31",78673,69689,1,1,49.99,19.49
3626,"2013-03-14 15:38:08",78676,69691,1,1,49.99,19.49
3627,"2013-03-14 17:01:12",78697,69709,1,1,49.99,19.49
3628,"2013-03-14 18:22:59",78720,69728,1,1,49.99,19.49
3629,"2013-03-14 19:29:35",78739,69745,1,1,49.99,19.49
3630,"2013-03-14 20:07:18",78748,69754,1,1,49.99,19.49
3631,"2013-03-14 21:11:50",78760,69764,1,1,49.99,19.49
3632,"2013-03-14 21:39:53",78772,69775,1,1,49.99,19.49
3633,"2013-03-15 02:17:09",78817,67958,1,1,49.99,19.49
3634,"2013-03-15 07:07:47",78843,69833,2,1,59.99,22.49
3635,"2013-03-15 13:06:50",78856,69843,1,1,49.99,19.49
3636,"2013-03-15 13:22:43",78858,69845,1,1,49.99,19.49
3637,"2013-03-15 13:57:16",78862,69849,1,1,49.99,19.49
3638,"2013-03-15 14:29:55",78866,69853,2,1,59.99,22.49
3639,"2013-03-15 15:25:36",78881,69866,1,1,49.99,19.49
3640,"2013-03-15 15:27:59",78882,69867,1,1,49.99,19.49
3641,"2013-03-15 16:45:27",78898,69881,1,1,49.99,19.49
3642,"2013-03-15 17:39:42",78914,69894,1,1,49.99,19.49
3643,"2013-03-15 19:12:15",78932,69910,1,1,49.99,19.49
3644,"2013-03-15 19:38:38",78941,69917,1,1,49.99,19.49
3645,"2013-03-15 21:06:48",78961,69935,1,1,49.99,19.49
3646,"2013-03-15 23:11:18",78997,69969,1,1,49.99,19.49
3647,"2013-03-15 23:31:51",79000,69971,1,1,49.99,19.49
3648,"2013-03-16 00:29:18",79011,69982,1,1,49.99,19.49
3649,"2013-03-16 00:50:05",79014,69984,1,1,49.99,19.49
3650,"2013-03-16 01:00:20",79016,68121,2,1,59.99,22.49
3651,"2013-03-16 02:34:45",79025,69991,1,1,49.99,19.49
3652,"2013-03-16 02:48:01",79027,69993,1,1,49.99,19.49
3653,"2013-03-16 12:01:26",79052,60058,1,1,49.99,19.49
3654,"2013-03-16 15:35:57",79069,62176,2,1,59.99,22.49
3655,"2013-03-16 21:41:42",79110,70063,1,1,49.99,19.49
3656,"2013-03-16 21:43:58",79112,70065,1,1,49.99,19.49
3657,"2013-03-17 02:56:06",79141,70092,1,1,49.99,19.49
3658,"2013-03-17 04:32:38",79148,70099,1,1,49.99,19.49
3659,"2013-03-17 14:27:54",79173,70121,2,1,59.99,22.49
3660,"2013-03-17 18:04:29",79187,70134,1,1,49.99,19.49
3661,"2013-03-17 21:26:52",79208,70151,1,1,49.99,19.49
3662,"2013-03-17 22:54:29",79215,70157,1,1,49.99,19.49
3663,"2013-03-17 23:07:01",79217,70159,1,1,49.99,19.49
3664,"2013-03-18 04:16:09",79258,70191,1,1,49.99,19.49
3665,"2013-03-18 05:33:30",79269,62140,1,1,49.99,19.49
3666,"2013-03-18 10:11:47",79285,70214,1,1,49.99,19.49
3667,"2013-03-18 12:09:42",79294,70221,1,1,49.99,19.49
3668,"2013-03-18 14:35:45",79312,70235,1,1,49.99,19.49
3669,"2013-03-18 16:12:26",79333,70254,2,1,59.99,22.49
3670,"2013-03-18 16:28:35",79338,69654,1,1,49.99,19.49
3671,"2013-03-18 17:34:46",79353,70273,1,1,49.99,19.49
3672,"2013-03-18 21:18:15",79398,70315,1,1,49.99,19.49
3673,"2013-03-18 21:37:41",79403,70320,2,1,59.99,22.49
3674,"2013-03-18 22:45:32",79419,70335,1,1,49.99,19.49
3675,"2013-03-19 00:12:41",79444,70357,2,1,59.99,22.49
3676,"2013-03-19 00:24:28",79445,70358,1,1,49.99,19.49
3677,"2013-03-19 09:31:06",79503,70409,2,1,59.99,22.49
3678,"2013-03-19 14:39:51",79534,70435,1,1,49.99,19.49
3679,"2013-03-19 15:40:20",79545,61757,1,1,49.99,19.49
3680,"2013-03-19 15:56:44",79549,70446,1,1,49.99,19.49
3681,"2013-03-19 16:16:23",79558,70454,1,1,49.99,19.49
3682,"2013-03-19 16:46:51",79571,70464,1,1,49.99,19.49
3683,"2013-03-19 18:11:03",79590,70481,1,1,49.99,19.49
3684,"2013-03-19 18:16:31",79592,70483,1,1,49.99,19.49
3685,"2013-03-19 18:51:46",79600,70490,1,1,49.99,19.49
3686,"2013-03-19 21:07:53",79640,70521,1,1,49.99,19.49
3687,"2013-03-19 22:08:26",79653,70531,1,1,49.99,19.49
3688,"2013-03-19 23:24:28",79673,70543,1,1,49.99,19.49
3689,"2013-03-20 01:02:35",79688,70553,1,1,49.99,19.49
3690,"2013-03-20 01:13:23",79692,70557,1,1,49.99,19.49
3691,"2013-03-20 17:53:15",79840,70685,2,1,59.99,22.49
3692,"2013-03-20 18:31:08",79850,70693,2,1,59.99,22.49
3693,"2013-03-20 19:31:40",79863,70703,1,1,49.99,19.49
3694,"2013-03-20 19:43:44",79867,70707,1,1,49.99,19.49
3695,"2013-03-20 21:52:39",79902,70738,1,1,49.99,19.49
3696,"2013-03-20 23:27:03",79919,70753,1,1,49.99,19.49
3697,"2013-03-20 23:37:02",79924,70758,1,1,49.99,19.49
3698,"2013-03-21 00:18:15",79929,67879,1,1,49.99,19.49
3699,"2013-03-21 01:58:31",79945,70777,2,1,59.99,22.49
3700,"2013-03-21 14:49:41",80021,63228,1,1,49.99,19.49
3701,"2013-03-21 15:15:00",80028,70845,1,1,49.99,19.49
3702,"2013-03-21 16:11:28",80046,70859,1,1,49.99,19.49
3703,"2013-03-21 17:16:28",80064,70875,1,1,49.99,19.49
3704,"2013-03-21 19:44:42",80098,70906,1,1,49.99,19.49
3705,"2013-03-21 20:15:15",80109,70915,2,1,59.99,22.49
3706,"2013-03-21 21:21:39",80121,69058,1,1,49.99,19.49
3707,"2013-03-21 22:36:41",80143,70942,1,1,49.99,19.49
3708,"2013-03-22 01:34:34",80167,70965,1,1,49.99,19.49
3709,"2013-03-22 02:52:39",80175,70972,1,1,49.99,19.49
3710,"2013-03-22 03:07:45",80178,70974,1,1,49.99,19.49
3711,"2013-03-22 03:37:48",80187,60159,1,1,49.99,19.49
3712,"2013-03-22 06:17:29",80199,70990,1,1,49.99,19.49
3713,"2013-03-22 11:23:05",80217,71005,1,1,49.99,19.49
3714,"2013-03-22 11:27:08",80219,71007,1,1,49.99,19.49
3715,"2013-03-22 11:58:32",80221,71009,2,1,59.99,22.49
3716,"2013-03-22 14:33:19",80242,71027,1,1,49.99,19.49
3717,"2013-03-22 16:45:22",80289,71068,1,1,49.99,19.49
3718,"2013-03-22 16:49:33",80288,71067,1,1,49.99,19.49
3719,"2013-03-22 19:01:18",80324,71093,1,1,49.99,19.49
3720,"2013-03-22 20:51:08",80353,71116,1,1,49.99,19.49
3721,"2013-03-22 21:04:39",80358,62986,1,1,49.99,19.49
3722,"2013-03-22 21:05:20",80356,71119,2,1,59.99,22.49
3723,"2013-03-22 21:35:06",80368,71127,1,1,49.99,19.49
3724,"2013-03-22 21:47:01",80370,71129,1,1,49.99,19.49
3725,"2013-03-22 21:55:39",80373,71132,1,1,49.99,19.49
3726,"2013-03-23 01:09:36",80409,71165,1,1,49.99,19.49
3727,"2013-03-23 03:31:56",80420,71174,1,1,49.99,19.49
3728,"2013-03-23 03:50:40",80422,71176,1,1,49.99,19.49
3729,"2013-03-23 09:09:13",80440,71190,1,1,49.99,19.49
3730,"2013-03-23 14:14:39",80450,71199,1,1,49.99,19.49
3731,"2013-03-24 01:20:07",80523,71263,1,1,49.99,19.49
3732,"2013-03-24 13:01:59",80565,71298,1,1,49.99,19.49
3733,"2013-03-24 13:25:54",80572,71304,1,1,49.99,19.49
3734,"2013-03-24 15:16:40",80580,67408,2,1,59.99,22.49
3735,"2013-03-24 16:57:06",80588,71317,1,1,49.99,19.49
3736,"2013-03-24 17:51:27",80598,71325,1,1,49.99,19.49
3737,"2013-03-24 21:07:31",80614,71340,1,1,49.99,19.49
3738,"2013-03-25 05:20:02",80673,71387,1,1,49.99,19.49
3739,"2013-03-25 06:08:00",80683,71396,2,1,59.99,22.49
3740,"2013-03-25 13:06:20",80717,71427,1,1,49.99,19.49
3741,"2013-03-25 13:17:37",80719,71429,1,1,49.99,19.49
3742,"2013-03-25 14:19:45",80732,71437,1,1,49.99,19.49
3743,"2013-03-25 15:27:32",80750,71452,1,1,49.99,19.49
3744,"2013-03-25 15:29:57",80753,71455,1,1,49.99,19.49
3745,"2013-03-25 15:38:50",80756,71458,1,1,49.99,19.49
3746,"2013-03-25 16:25:28",80768,71467,2,1,59.99,22.49
3747,"2013-03-25 16:38:37",80774,71473,2,1,59.99,22.49
3748,"2013-03-25 17:50:25",80797,71493,1,1,49.99,19.49
3749,"2013-03-25 18:54:30",80817,71510,1,1,49.99,19.49
3750,"2013-03-25 19:39:29",80833,71525,1,1,49.99,19.49
3751,"2013-03-25 20:22:55",80851,71541,1,1,49.99,19.49
3752,"2013-03-25 20:42:38",80856,71546,1,1,49.99,19.49
3753,"2013-03-25 21:22:59",80866,71554,1,1,49.99,19.49
3754,"2013-03-26 00:58:11",80908,71591,1,1,49.99,19.49
3755,"2013-03-26 01:13:06",80913,71595,2,1,59.99,22.49
3756,"2013-03-26 01:30:17",80914,71596,1,1,49.99,19.49
3757,"2013-03-26 03:10:41",80925,71607,1,1,49.99,19.49
3758,"2013-03-26 03:44:54",80931,71612,2,1,59.99,22.49
3759,"2013-03-26 04:04:12",80937,71617,1,1,49.99,19.49
3760,"2013-03-26 06:25:29",80954,71634,2,1,59.99,22.49
3761,"2013-03-26 08:04:30",80966,71644,1,1,49.99,19.49
3762,"2013-03-26 09:45:35",80973,71651,1,1,49.99,19.49
3763,"2013-03-26 11:25:46",80981,71658,1,1,49.99,19.49
3764,"2013-03-26 11:41:53",80983,71660,1,1,49.99,19.49
3765,"2013-03-26 16:16:16",81024,71696,2,1,59.99,22.49
3766,"2013-03-26 17:23:11",81046,60548,1,1,49.99,19.49
3767,"2013-03-26 17:57:21",81056,64134,1,1,49.99,19.49
3768,"2013-03-26 19:41:14",81085,71748,1,1,49.99,19.49
3769,"2013-03-26 20:46:38",81114,71775,1,1,49.99,19.49
3770,"2013-03-26 20:51:46",81115,71776,1,1,49.99,19.49
3771,"2013-03-26 21:37:39",81131,71789,1,1,49.99,19.49
3772,"2013-03-27 01:07:51",81182,71833,1,1,49.99,19.49
3773,"2013-03-27 02:25:00",81194,71841,1,1,49.99,19.49
3774,"2013-03-27 05:06:49",81213,68560,1,1,49.99,19.49
3775,"2013-03-27 06:07:16",81220,71863,1,1,49.99,19.49
3776,"2013-03-27 06:58:52",81224,71866,1,1,49.99,19.49
3777,"2013-03-27 07:35:20",81233,71874,2,1,59.99,22.49
3778,"2013-03-27 08:23:47",81238,61817,2,1,59.99,22.49
3779,"2013-03-27 15:21:12",81292,71924,1,1,49.99,19.49
3780,"2013-03-27 15:36:37",81297,71928,1,1,49.99,19.49
3781,"2013-03-27 16:26:47",81315,71945,2,1,59.99,22.49
3782,"2013-03-27 16:52:51",81322,71951,1,1,49.99,19.49
3783,"2013-03-27 16:54:09",81321,71950,1,1,49.99,19.49
3784,"2013-03-27 17:01:42",81328,68252,1,1,49.99,19.49
3785,"2013-03-27 17:36:46",81343,71968,1,1,49.99,19.49
3786,"2013-03-27 18:23:25",81356,60131,1,1,49.99,19.49
3787,"2013-03-27 18:33:55",81357,60688,1,1,49.99,19.49
3788,"2013-03-27 19:41:07",81377,71998,1,1,49.99,19.49
3789,"2013-03-27 20:21:08",81384,72005,1,1,49.99,19.49
3790,"2013-03-27 21:10:59",81405,72025,1,1,49.99,19.49
3791,"2013-03-27 21:26:15",81408,72027,1,1,49.99,19.49
3792,"2013-03-27 22:18:08",81427,70961,1,1,49.99,19.49
3793,"2013-03-27 22:34:04",81438,72055,1,1,49.99,19.49
3794,"2013-03-27 23:05:39",81443,72060,1,1,49.99,19.49
3795,"2013-03-28 01:03:08",81470,72080,1,1,49.99,19.49
3796,"2013-03-28 01:50:43",81483,72091,1,1,49.99,19.49
3797,"2013-03-28 03:38:03",81498,72106,1,1,49.99,19.49
3798,"2013-03-28 04:42:14",81505,72112,2,1,59.99,22.49
3799,"2013-03-28 05:16:50",81508,72115,1,1,49.99,19.49
3800,"2013-03-28 07:47:47",81523,72129,1,1,49.99,19.49
3801,"2013-03-28 08:20:17",81526,72132,1,1,49.99,19.49
3802,"2013-03-28 09:08:45",81529,72134,1,1,49.99,19.49
3803,"2013-03-28 13:05:39",81556,57063,1,1,49.99,19.49
3804,"2013-03-28 13:28:09",81562,68739,1,1,49.99,19.49
3805,"2013-03-28 14:37:51",81574,72173,2,1,59.99,22.49
3806,"2013-03-28 16:52:14",81627,72216,1,1,49.99,19.49
3807,"2013-03-28 19:08:15",81667,72253,1,1,49.99,19.49
3808,"2013-03-28 19:52:34",81679,72264,2,1,59.99,22.49
3809,"2013-03-28 21:05:32",81706,72288,1,1,49.99,19.49
