order_item_id,created_at,order_id,product_id,is_primary_item,price_usd,cogs_usd
3824,"2013-03-29 19:13:31",3824,1,1,49.99,19.49
3825,"2013-03-29 19:24:58",3825,2,1,59.99,22.49
3826,"2013-03-29 19:45:31",3826,1,1,49.99,19.49
3827,"2013-03-29 21:10:38",3827,1,1,49.99,19.49
3828,"2013-03-29 21:35:21",3828,1,1,49.99,19.49
3829,"2013-03-29 21:53:37",3829,1,1,49.99,19.49
3830,"2013-03-29 22:01:59",3830,1,1,49.99,19.49
3831,"2013-03-29 22:43:32",3831,1,1,49.99,19.49
3832,"2013-03-29 22:54:25",3832,1,1,49.99,19.49
3833,"2013-03-29 23:02:33",3833,1,1,49.99,19.49
3834,"2013-03-29 23:05:40",3834,1,1,49.99,19.49
3835,"2013-03-29 23:35:37",3835,1,1,49.99,19.49
3836,"2013-03-30 00:48:01",3836,1,1,49.99,19.49
3837,"2013-03-30 02:10:18",3837,1,1,49.99,19.49
3838,"2013-03-30 05:20:27",3838,1,1,49.99,19.49
3839,"2013-03-30 06:07:35",3839,2,1,59.99,22.49
3840,"2013-03-30 09:40:35",3840,1,1,49.99,19.49
3841,"2013-03-30 13:07:16",3841,1,1,49.99,19.49
3842,"2013-03-30 16:10:42",3842,2,1,59.99,22.49
3843,"2013-03-30 17:06:53",3843,1,1,49.99,19.49
3844,"2013-03-30 17:43:46",3844,1,1,49.99,19.49
3845,"2013-03-30 18:22:57",3845,1,1,49.99,19.49
3846,"2013-03-30 19:12:16",3846,1,1,49.99,19.49
3847,"2013-03-30 20:09:04",3847,1,1,49.99,19.49
3848,"2013-03-30 21:16:39",3848,1,1,49.99,19.49
3849,"2013-03-30 21:49:47",3849,1,1,49.99,19.49
3850,"2013-03-31 01:56:47",3850,1,1,49.99,19.49
3851,"2013-03-31 03:44:42",3851,1,1,49.99,19.49
3852,"2013-03-31 04:14:10",3852,2,1,59.99,22.49
3853,"2013-03-31 05:45:20",3853,1,1,49.99,19.49
3854,"2013-03-31 08:53:24",3854,1,1,49.99,19.49
3855,"2013-03-31 14:59:37",3855,1,1,49.99,19.49
3856,"2013-03-31 15:35:49",3856,1,1,49.99,19.49
3857,"2013-03-31 17:23:45",3857,1,1,49.99,19.49
3858,"2013-03-31 22:48:32",3858,2,1,59.99,22.49
3859,"2013-04-01 00:12:53",3859,1,1,49.99,19.49
3860,"2013-04-01 05:20:52",3860,1,1,49.99,19.49
3861,"2013-04-01 08:10:18",3861,1,1,49.99,19.49
3862,"2013-04-01 10:08:56",3862,1,1,49.99,19.49
3863,"2013-04-01 10:34:33",3863,1,1,49.99,19.49
3864,"2013-04-01 12:30:33",3864,1,1,49.99,19.49
3865,"2013-04-01 13:08:28",3865,1,1,49.99,19.49
3866,"2013-04-01 14:36:08",3866,1,1,49.99,19.49
3867,"2013-04-01 15:16:31",3867,1,1,49.99,19.49
3868,"2013-04-01 15:41:16",3868,1,1,49.99,19.49
3869,"2013-04-01 17:23:04",3869,2,1,59.99,22.49
3870,"2013-04-01 19:04:44",3870,1,1,49.99,19.49
3871,"2013-04-01 19:17:38",3871,1,1,49.99,19.49
3872,"2013-04-01 20:12:39",3872,2,1,59.99,22.49
3873,"2013-04-01 20:18:13",3873,1,1,49.99,19.49
3874,"2013-04-01 20:31:07",3874,1,1,49.99,19.49
3875,"2013-04-01 20:53:48",3875,1,1,49.99,19.49
3876,"2013-04-01 21:01:08",3876,1,1,49.99,19.49
3877,"2013-04-01 22:06:33",3877,2,1,59.99,22.49
3878,"2013-04-01 22:20:12",3878,1,1,49.99,19.49
3879,"2013-04-01 22:21:53",3879,1,1,49.99,19.49
3880,"2013-04-01 23:00:32",3880,1,1,49.99,19.49
3881,"2013-04-02 01:40:41",3881,1,1,49.99,19.49
3882,"2013-04-02 03:05:22",3882,2,1,59.99,22.49
3883,"2013-04-02 03:28:53",3883,1,1,49.99,19.49
3884,"2013-04-02 05:27:03",3884,1,1,49.99,19.49
3885,"2013-04-02 10:05:29",3885,2,1,59.99,22.49
3886,"2013-04-02 10:23:35",3886,1,1,49.99,19.49
3887,"2013-04-02 12:40:02",3887,1,1,49.99,19.49
3888,"2013-04-02 13:19:05",3888,1,1,49.99,19.49
3889,"2013-04-02 13:32:12",3889,1,1,49.99,19.49
3890,"2013-04-02 15:44:33",3890,1,1,49.99,19.49
3891,"2013-04-02 16:32:53",3891,1,1,49.99,19.49
3892,"2013-04-02 18:00:36",3892,2,1,59.99,22.49
3893,"2013-04-02 18:08:43",3893,2,1,59.99,22.49
3894,"2013-04-02 18:21:39",3894,1,1,49.99,19.49
3895,"2013-04-02 19:08:33",3895,1,1,49.99,19.49
3896,"2013-04-02 20:14:04",3896,1,1,49.99,19.49
3897,"2013-04-02 21:01:51",3897,1,1,49.99,19.49
3898,"2013-04-02 21:23:18",3898,1,1,49.99,19.49
3899,"2013-04-02 22:35:37",3899,1,1,49.99,19.49
3900,"2013-04-02 22:46:50",3900,1,1,49.99,19.49
3901,"2013-04-02 23:10:33",3901,2,1,59.99,22.49
3902,"2013-04-02 23:22:37",3902,1,1,49.99,19.49
3903,"2013-04-02 23:34:53",3903,1,1,49.99,19.49
3904,"2013-04-03 00:17:02",3904,1,1,49.99,19.49
3905,"2013-04-03 00:27:29",3905,1,1,49.99,19.49
3906,"2013-04-03 00:31:25",3906,1,1,49.99,19.49
3907,"2013-04-03 01:32:29",3907,2,1,59.99,22.49
3908,"2013-04-03 01:45:34",3908,1,1,49.99,19.49
3909,"2013-04-03 02:25:50",3909,1,1,49.99,19.49
3910,"2013-04-03 06:42:24",3910,1,1,49.99,19.49
3911,"2013-04-03 08:34:17",3911,1,1,49.99,19.49
3912,"2013-04-03 09:52:50",3912,1,1,49.99,19.49
3913,"2013-04-03 10:49:43",3913,1,1,49.99,19.49
3914,"2013-04-03 12:13:50",3914,1,1,49.99,19.49
3915,"2013-04-03 13:12:48",3915,1,1,49.99,19.49
3916,"2013-04-03 15:24:58",3916,2,1,59.99,22.49
3917,"2013-04-03 15:42:52",3917,1,1,49.99,19.49
3918,"2013-04-03 17:33:30",3918,1,1,49.99,19.49
3919,"2013-04-03 18:28:40",3919,1,1,49.99,19.49
3920,"2013-04-03 18:30:14",3920,1,1,49.99,19.49
3921,"2013-04-03 20:42:10",3921,2,1,59.99,22.49
3922,"2013-04-03 21:32:02",3922,1,1,49.99,19.49
3923,"2013-04-03 22:30:20",3923,1,1,49.99,19.49
3924,"2013-04-03 22:53:54",3924,1,1,49.99,19.49
3925,"2013-04-03 23:25:07",3925,1,1,49.99,19.49
3926,"2013-04-04 00:28:08",3926,1,1,49.99,19.49
3927,"2013-04-04 00:52:45",3927,1,1,49.99,19.49
3928,"2013-04-04 01:03:05",3928,1,1,49.99,19.49
3929,"2013-04-04 01:45:21",3929,1,1,49.99,19.49
3930,"2013-04-04 02:26:44",3930,1,1,49.99,19.49
3931,"2013-04-04 02:27:35",3931,1,1,49.99,19.49
3932,"2013-04-04 02:39:39",3932,1,1,49.99,19.49
3933,"2013-04-04 03:45:43",3933,1,1,49.99,19.49
3934,"2013-04-04 13:30:33",3934,1,1,49.99,19.49
3935,"2013-04-04 15:22:03",3935,1,1,49.99,19.49
3936,"2013-04-04 15:53:25",3936,1,1,49.99,19.49
3937,"2013-04-04 17:24:37",3937,1,1,49.99,19.49
3938,"2013-04-04 17:37:37",3938,1,1,49.99,19.49
3939,"2013-04-04 17:42:36",3939,1,1,49.99,19.49
3940,"2013-04-04 18:02:22",3940,2,1,59.99,22.49
3941,"2013-04-04 18:24:10",3941,1,1,49.99,19.49
3942,"2013-04-04 19:56:12",3942,1,1,49.99,19.49
3943,"2013-04-04 20:06:09",3943,1,1,49.99,19.49
3944,"2013-04-04 20:12:38",3944,2,1,59.99,22.49
3945,"2013-04-04 20:22:46",3945,1,1,49.99,19.49
3946,"2013-04-04 21:10:27",3946,1,1,49.99,19.49
3947,"2013-04-04 21:18:27",3947,1,1,49.99,19.49
3948,"2013-04-04 21:46:58",3948,1,1,49.99,19.49
3949,"2013-04-04 22:30:04",3949,1,1,49.99,19.49
3950,"2013-04-04 22:38:37",3950,2,1,59.99,22.49
3951,"2013-04-04 23:04:53",3951,1,1,49.99,19.49
3952,"2013-04-04 23:18:11",3952,1,1,49.99,19.49
3953,"2013-04-05 00:44:15",3953,1,1,49.99,19.49
3954,"2013-04-05 01:02:21",3954,1,1,49.99,19.49
3955,"2013-04-05 01:58:23",3955,1,1,49.99,19.49
3956,"2013-04-05 07:29:31",3956,2,1,59.99,22.49
3957,"2013-04-05 11:40:05",3957,2,1,59.99,22.49
3958,"2013-04-05 13:40:26",3958,1,1,49.99,19.49
3959,"2013-04-05 15:59:25",3959,1,1,49.99,19.49
3960,"2013-04-05 16:36:54",3960,1,1,49.99,19.49
3961,"2013-04-05 16:52:50",3961,1,1,49.99,19.49
3962,"2013-04-05 17:46:19",3962,1,1,49.99,19.49
3963,"2013-04-05 18:03:53",3963,1,1,49.99,19.49
3964,"2013-04-05 18:41:45",3964,1,1,49.99,19.49
3965,"2013-04-05 19:00:14",3965,2,1,59.99,22.49
3966,"2013-04-05 19:17:27",3966,1,1,49.99,19.49
3967,"2013-04-05 19:29:02",3967,1,1,49.99,19.49
3968,"2013-04-05 19:38:01",3968,1,1,49.99,19.49
3969,"2013-04-05 19:51:08",3969,1,1,49.99,19.49
3970,"2013-04-05 20:44:57",3970,1,1,49.99,19.49
3971,"2013-04-05 20:55:10",3971,1,1,49.99,19.49
3972,"2013-04-05 22:19:38",3972,1,1,49.99,19.49
3973,"2013-04-05 22:28:08",3973,1,1,49.99,19.49
3974,"2013-04-06 01:40:03",3974,1,1,49.99,19.49
3975,"2013-04-06 02:11:35",3975,1,1,49.99,19.49
3976,"2013-04-06 03:31:07",3976,1,1,49.99,19.49
3977,"2013-04-06 11:40:28",3977,1,1,49.99,19.49
3978,"2013-04-06 12:21:08",3978,1,1,49.99,19.49
3979,"2013-04-06 16:20:40",3979,1,1,49.99,19.49
3980,"2013-04-06 18:17:24",3980,1,1,49.99,19.49
3981,"2013-04-06 19:25:02",3981,1,1,49.99,19.49
3982,"2013-04-06 20:26:41",3982,1,1,49.99,19.49
3983,"2013-04-06 21:37:31",3983,2,1,59.99,22.49
3984,"2013-04-06 23:14:13",3984,1,1,49.99,19.49
3985,"2013-04-07 00:17:38",3985,1,1,49.99,19.49
3986,"2013-04-07 01:12:03",3986,2,1,59.99,22.49
3987,"2013-04-07 11:36:07",3987,1,1,49.99,19.49
3988,"2013-04-07 12:02:36",3988,1,1,49.99,19.49
3989,"2013-04-07 15:59:51",3989,1,1,49.99,19.49
3990,"2013-04-07 16:29:31",3990,2,1,59.99,22.49
3991,"2013-04-07 17:46:21",3991,1,1,49.99,19.49
3992,"2013-04-07 18:34:31",3992,1,1,49.99,19.49
3993,"2013-04-07 18:58:36",3993,1,1,49.99,19.49
3994,"2013-04-07 20:07:31",3994,1,1,49.99,19.49
3995,"2013-04-07 20:55:28",3995,1,1,49.99,19.49
3996,"2013-04-07 22:04:12",3996,2,1,59.99,22.49
3997,"2013-04-07 23:48:54",3997,2,1,59.99,22.49
3998,"2013-04-08 02:57:24",3998,1,1,49.99,19.49
3999,"2013-04-08 07:58:20",3999,1,1,49.99,19.49
4000,"2013-04-08 11:26:35",4000,1,1,49.99,19.49
4001,"2013-04-08 12:04:11",4001,1,1,49.99,19.49
4002,"2013-04-08 13:34:11",4002,2,1,59.99,22.49
4003,"2013-04-08 14:19:58",4003,1,1,49.99,19.49
4004,"2013-04-08 14:30:03",4004,1,1,49.99,19.49
4005,"2013-04-08 15:19:04",4005,1,1,49.99,19.49
4006,"2013-04-08 15:20:20",4006,1,1,49.99,19.49
4007,"2013-04-08 16:06:45",4007,1,1,49.99,19.49
4008,"2013-04-08 16:15:49",4008,1,1,49.99,19.49
4009,"2013-04-08 19:58:15",4009,2,1,59.99,22.49
4010,"2013-04-08 20:17:58",4010,1,1,49.99,19.49
4011,"2013-04-08 20:25:24",4011,1,1,49.99,19.49
4012,"2013-04-08 21:24:44",4012,1,1,49.99,19.49
4013,"2013-04-08 22:56:39",4013,1,1,49.99,19.49
4014,"2013-04-09 03:15:21",4014,1,1,49.99,19.49
4015,"2013-04-09 03:19:24",4015,1,1,49.99,19.49
4016,"2013-04-09 03:38:00",4016,2,1,59.99,22.49
4017,"2013-04-09 05:07:35",4017,1,1,49.99,19.49
4018,"2013-04-09 05:10:18",4018,1,1,49.99,19.49
4019,"2013-04-09 06:05:36",4019,1,1,49.99,19.49
4020,"2013-04-09 07:23:19",4020,1,1,49.99,19.49
4021,"2013-04-09 14:20:04",4021,1,1,49.99,19.49
4022,"2013-04-09 14:26:32",4022,1,1,49.99,19.49
4023,"2013-04-09 14:43:48",4023,1,1,49.99,19.49
4024,"2013-04-09 16:53:01",4024,1,1,49.99,19.49
4025,"2013-04-09 17:15:01",4025,1,1,49.99,19.49
4026,"2013-04-09 18:54:30",4026,1,1,49.99,19.49
4027,"2013-04-09 21:11:32",4027,1,1,49.99,19.49
4028,"2013-04-09 21:25:48",4028,1,1,49.99,19.49
4029,"2013-04-09 21:37:54",4029,1,1,49.99,19.49
4030,"2013-04-09 21:58:12",4030,2,1,59.99,22.49
4031,"2013-04-09 22:11:12",4031,1,1,49.99,19.49
4032,"2013-04-10 00:50:27",4032,1,1,49.99,19.49
4033,"2013-04-10 02:01:41",4033,1,1,49.99,19.49
4034,"2013-04-10 02:10:55",4034,1,1,49.99,19.49
4035,"2013-04-10 02:28:47",4035,1,1,49.99,19.49
4036,"2013-04-10 03:39:57",4036,2,1,59.99,22.49
4037,"2013-04-10 04:05:09",4037,1,1,49.99,19.49
4038,"2013-04-10 04:11:44",4038,1,1,49.99,19.49
4039,"2013-04-10 09:20:12",4039,1,1,49.99,19.49
4040,"2013-04-10 12:16:05",4040,1,1,49.99,19.49
4041,"2013-04-10 13:21:54",4041,1,1,49.99,19.49
4042,"2013-04-10 13:59:05",4042,1,1,49.99,19.49
4043,"2013-04-10 16:26:12",4043,2,1,59.99,22.49
4044,"2013-04-10 16:29:16",4044,2,1,59.99,22.49
4045,"2013-04-10 16:55:06",4045,1,1,49.99,19.49
4046,"2013-04-10 17:19:17",4046,1,1,49.99,19.49
4047,"2013-04-10 20:43:01",4047,2,1,59.99,22.49
4048,"2013-04-10 21:26:12",4048,2,1,59.99,22.49
4049,"2013-04-10 23:02:19",4049,1,1,49.99,19.49
4050,"2013-04-10 23:21:43",4050,1,1,49.99,19.49
4051,"2013-04-11 00:19:37",4051,2,1,59.99,22.49
4052,"2013-04-11 01:19:14",4052,1,1,49.99,19.49
4053,"2013-04-11 01:23:29",4053,2,1,59.99,22.49
4054,"2013-04-11 03:43:46",4054,1,1,49.99,19.49
4055,"2013-04-11 03:50:14",4055,1,1,49.99,19.49
4056,"2013-04-11 03:53:16",4056,1,1,49.99,19.49
4057,"2013-04-11 04:07:10",4057,1,1,49.99,19.49
4058,"2013-04-11 04:57:26",4058,1,1,49.99,19.49
4059,"2013-04-11 08:38:39",4059,2,1,59.99,22.49
4060,"2013-04-11 11:27:11",4060,1,1,49.99,19.49
4061,"2013-04-11 12:36:39",4061,1,1,49.99,19.49
4062,"2013-04-11 13:10:45",4062,1,1,49.99,19.49
4063,"2013-04-11 14:39:44",4063,1,1,49.99,19.49
4064,"2013-04-11 15:33:58",4064,2,1,59.99,22.49
4065,"2013-04-11 16:43:18",4065,1,1,49.99,19.49
4066,"2013-04-11 16:49:14",4066,1,1,49.99,19.49
4067,"2013-04-11 17:54:36",4067,1,1,49.99,19.49
4068,"2013-04-11 18:21:42",4068,1,1,49.99,19.49
4069,"2013-04-11 18:57:31",4069,1,1,49.99,19.49
4070,"2013-04-11 20:20:27",4070,2,1,59.99,22.49
4071,"2013-04-11 20:20:45",4071,1,1,49.99,19.49
4072,"2013-04-11 23:51:37",4072,1,1,49.99,19.49
4073,"2013-04-12 02:48:28",4073,1,1,49.99,19.49
4074,"2013-04-12 05:37:15",4074,2,1,59.99,22.49
4075,"2013-04-12 07:04:15",4075,1,1,49.99,19.49
4076,"2013-04-12 11:39:26",4076,1,1,49.99,19.49
4077,"2013-04-12 11:49:11",4077,1,1,49.99,19.49
4078,"2013-04-12 14:09:33",4078,2,1,59.99,22.49
4079,"2013-04-12 14:42:11",4079,1,1,49.99,19.49
4080,"2013-04-12 14:51:43",4080,1,1,49.99,19.49
4081,"2013-04-12 16:36:30",4081,1,1,49.99,19.49
4082,"2013-04-12 17:42:49",4082,1,1,49.99,19.49
4083,"2013-04-12 18:37:37",4083,1,1,49.99,19.49
4084,"2013-04-12 18:46:23",4084,1,1,49.99,19.49
4085,"2013-04-12 19:03:28",4085,1,1,49.99,19.49
4086,"2013-04-12 19:25:48",4086,1,1,49.99,19.49
4087,"2013-04-12 19:26:25",4087,1,1,49.99,19.49
4088,"2013-04-12 19:39:34",4088,2,1,59.99,22.49
4089,"2013-04-12 19:50:45",4089,2,1,59.99,22.49
4090,"2013-04-12 19:53:23",4090,1,1,49.99,19.49
4091,"2013-04-12 20:03:31",4091,1,1,49.99,19.49
4092,"2013-04-12 20:58:51",4092,1,1,49.99,19.49
4093,"2013-04-12 21:34:26",4093,2,1,59.99,22.49
4094,"2013-04-12 23:17:53",4094,2,1,59.99,22.49
4095,"2013-04-13 00:12:37",4095,2,1,59.99,22.49
4096,"2013-04-13 01:01:37",4096,1,1,49.99,19.49
4097,"2013-04-13 01:42:05",4097,1,1,49.99,19.49
4098,"2013-04-13 09:08:11",4098,1,1,49.99,19.49
4099,"2013-04-13 14:03:43",4099,1,1,49.99,19.49
4100,"2013-04-13 15:17:10",4100,1,1,49.99,19.49
4101,"2013-04-13 16:10:05",4101,1,1,49.99,19.49
4102,"2013-04-13 17:46:13",4102,2,1,59.99,22.49
4103,"2013-04-13 17:51:00",4103,2,1,59.99,22.49
4104,"2013-04-13 18:50:56",4104,1,1,49.99,19.49
4105,"2013-04-13 21:51:15",4105,1,1,49.99,19.49
4106,"2013-04-13 22:11:41",4106,2,1,59.99,22.49
4107,"2013-04-14 01:46:18",4107,1,1,49.99,19.49
4108,"2013-04-14 10:14:03",4108,1,1,49.99,19.49
4109,"2013-04-14 13:41:19",4109,1,1,49.99,19.49
4110,"2013-04-14 20:16:00",4110,2,1,59.99,22.49
4111,"2013-04-15 00:22:55",4111,1,1,49.99,19.49
4112,"2013-04-15 01:21:21",4112,1,1,49.99,19.49
4113,"2013-04-15 02:56:51",4113,1,1,49.99,19.49
4114,"2013-04-15 06:28:46",4114,1,1,49.99,19.49
4115,"2013-04-15 07:13:10",4115,1,1,49.99,19.49
4116,"2013-04-15 09:24:20",4116,1,1,49.99,19.49
4117,"2013-04-15 10:13:09",4117,1,1,49.99,19.49
4118,"2013-04-15 11:19:03",4118,1,1,49.99,19.49
4119,"2013-04-15 11:26:01",4119,2,1,59.99,22.49
4120,"2013-04-15 12:20:30",4120,1,1,49.99,19.49
4121,"2013-04-15 16:03:45",4121,1,1,49.99,19.49
4122,"2013-04-15 16:11:50",4122,1,1,49.99,19.49
4123,"2013-04-15 16:52:17",4123,2,1,59.99,22.49
4124,"2013-04-15 17:06:27",4124,1,1,49.99,19.49
4125,"2013-04-15 17:34:15",4125,1,1,49.99,19.49
4126,"2013-04-15 18:45:49",4126,1,1,49.99,19.49
4127,"2013-04-15 20:26:20",4127,1,1,49.99,19.49
4128,"2013-04-15 20:45:57",4128,1,1,49.99,19.49
4129,"2013-04-15 23:38:10",4129,1,1,49.99,19.49
4130,"2013-04-16 00:42:38",4130,1,1,49.99,19.49
4131,"2013-04-16 01:06:57",4131,2,1,59.99,22.49
4132,"2013-04-16 02:39:19",4132,1,1,49.99,19.49
4133,"2013-04-16 02:40:58",4133,1,1,49.99,19.49
4134,"2013-04-16 03:56:37",4134,1,1,49.99,19.49
4135,"2013-04-16 09:47:05",4135,1,1,49.99,19.49
4136,"2013-04-16 10:11:52",4136,1,1,49.99,19.49
4137,"2013-04-16 10:31:03",4137,1,1,49.99,19.49
4138,"2013-04-16 10:33:11",4138,1,1,49.99,19.49
4139,"2013-04-16 11:27:17",4139,1,1,49.99,19.49
4140,"2013-04-16 14:30:01",4140,1,1,49.99,19.49
4141,"2013-04-16 15:06:10",4141,1,1,49.99,19.49
4142,"2013-04-16 15:51:53",4142,1,1,49.99,19.49
4143,"2013-04-16 15:52:11",4143,1,1,49.99,19.49
4144,"2013-04-16 16:00:43",4144,1,1,49.99,19.49
4145,"2013-04-16 16:03:47",4145,1,1,49.99,19.49
4146,"2013-04-16 16:26:29",4146,1,1,49.99,19.49
4147,"2013-04-16 17:19:11",4147,1,1,49.99,19.49
4148,"2013-04-16 17:25:40",4148,2,1,59.99,22.49
4149,"2013-04-16 18:19:52",4149,2,1,59.99,22.49
4150,"2013-04-16 18:55:49",4150,1,1,49.99,19.49
4151,"2013-04-16 20:24:13",4151,1,1,49.99,19.49
4152,"2013-04-16 21:14:10",4152,1,1,49.99,19.49
4153,"2013-04-16 21:36:26",4153,1,1,49.99,19.49
4154,"2013-04-16 22:35:44",4154,2,1,59.99,22.49
4155,"2013-04-16 22:41:24",4155,1,1,49.99,19.49
4156,"2013-04-16 23:29:37",4156,1,1,49.99,19.49
4157,"2013-04-17 00:03:49",4157,1,1,49.99,19.49
4158,"2013-04-17 08:03:33",4158,1,1,49.99,19.49
4159,"2013-04-17 10:04:23",4159,1,1,49.99,19.49
4160,"2013-04-17 11:44:58",4160,1,1,49.99,19.49
4161,"2013-04-17 12:38:11",4161,1,1,49.99,19.49
4162,"2013-04-17 14:07:33",4162,1,1,49.99,19.49
4163,"2013-04-17 14:32:23",4163,1,1,49.99,19.49
4164,"2013-04-17 14:35:26",4164,2,1,59.99,22.49
4165,"2013-04-17 15:04:17",4165,1,1,49.99,19.49
4166,"2013-04-17 15:21:24",4166,1,1,49.99,19.49
4167,"2013-04-17 16:35:00",4167,1,1,49.99,19.49
4168,"2013-04-17 17:23:31",4168,1,1,49.99,19.49
4169,"2013-04-17 18:07:38",4169,1,1,49.99,19.49
4170,"2013-04-17 20:55:47",4170,1,1,49.99,19.49
4171,"2013-04-17 22:15:42",4171,1,1,49.99,19.49
4172,"2013-04-17 22:48:17",4172,2,1,59.99,22.49
4173,"2013-04-17 23:39:39",4173,1,1,49.99,19.49
4174,"2013-04-17 23:44:54",4174,1,1,49.99,19.49
4175,"2013-04-18 00:22:24",4175,1,1,49.99,19.49
4176,"2013-04-18 00:24:58",4176,1,1,49.99,19.49
4177,"2013-04-18 00:56:22",4177,1,1,49.99,19.49
4178,"2013-04-18 01:05:30",4178,1,1,49.99,19.49
4179,"2013-04-18 01:13:42",4179,1,1,49.99,19.49
4180,"2013-04-18 02:25:43",4180,2,1,59.99,22.49
4181,"2013-04-18 04:20:07",4181,1,1,49.99,19.49
4182,"2013-04-18 04:52:26",4182,1,1,49.99,19.49
4183,"2013-04-18 13:27:40",4183,1,1,49.99,19.49
4184,"2013-04-18 14:45:04",4184,1,1,49.99,19.49
4185,"2013-04-18 15:21:49",4185,1,1,49.99,19.49
4186,"2013-04-18 15:51:43",4186,1,1,49.99,19.49
4187,"2013-04-18 17:02:07",4187,1,1,49.99,19.49
4188,"2013-04-18 17:04:01",4188,1,1,49.99,19.49
4189,"2013-04-18 17:10:17",4189,1,1,49.99,19.49
4190,"2013-04-18 17:36:24",4190,1,1,49.99,19.49
4191,"2013-04-18 17:50:32",4191,1,1,49.99,19.49
4192,"2013-04-18 18:18:11",4192,2,1,59.99,22.49
4193,"2013-04-18 18:23:58",4193,1,1,49.99,19.49
4194,"2013-04-18 18:35:59",4194,1,1,49.99,19.49
4195,"2013-04-18 19:39:48",4195,1,1,49.99,19.49
4196,"2013-04-18 20:13:11",4196,2,1,59.99,22.49
4197,"2013-04-18 20:33:39",4197,1,1,49.99,19.49
4198,"2013-04-18 21:32:07",4198,1,1,49.99,19.49
4199,"2013-04-18 21:36:33",4199,1,1,49.99,19.49
4200,"2013-04-18 21:53:45",4200,1,1,49.99,19.49
4201,"2013-04-19 00:06:09",4201,1,1,49.99,19.49
4202,"2013-04-19 01:13:09",4202,1,1,49.99,19.49
4203,"2013-04-19 01:53:45",4203,2,1,59.99,22.49
4204,"2013-04-19 03:12:12",4204,1,1,49.99,19.49
4205,"2013-04-19 03:24:46",4205,1,1,49.99,19.49
4206,"2013-04-19 04:59:36",4206,2,1,59.99,22.49
4207,"2013-04-19 05:26:06",4207,1,1,49.99,19.49
4208,"2013-04-19 07:23:14",4208,1,1,49.99,19.49
4209,"2013-04-19 07:58:45",4209,1,1,49.99,19.49
4210,"2013-04-19 09:16:01",4210,2,1,59.99,22.49
4211,"2013-04-19 12:28:42",4211,2,1,59.99,22.49
4212,"2013-04-19 13:23:52",4212,1,1,49.99,19.49
4213,"2013-04-19 13:26:50",4213,1,1,49.99,19.49
4214,"2013-04-19 15:04:16",4214,1,1,49.99,19.49
4215,"2013-04-19 17:02:36",4215,1,1,49.99,19.49
4216,"2013-04-19 17:37:48",4216,1,1,49.99,19.49
4217,"2013-04-19 18:47:16",4217,1,1,49.99,19.49
4218,"2013-04-19 19:22:35",4218,1,1,49.99,19.49
4219,"2013-04-19 19:36:11",4219,1,1,49.99,19.49
4220,"2013-04-19 20:08:39",4220,1,1,49.99,19.49
4221,"2013-04-19 20:36:52",4221,1,1,49.99,19.49
4222,"2013-04-19 20:42:18",4222,1,1,49.99,19.49
4223,"2013-04-19 20:44:06",4223,2,1,59.99,22.49
4224,"2013-04-19 20:50:47",4224,1,1,49.99,19.49
4225,"2013-04-19 20:51:58",4225,1,1,49.99,19.49
4226,"2013-04-19 21:16:39",4226,2,1,59.99,22.49
4227,"2013-04-19 21:30:56",4227,1,1,49.99,19.49
4228,"2013-04-20 06:48:12",4228,1,1,49.99,19.49
4229,"2013-04-20 11:20:52",4229,2,1,59.99,22.49
4230,"2013-04-20 14:59:33",4230,1,1,49.99,19.49
4231,"2013-04-20 15:08:44",4231,1,1,49.99,19.49
4232,"2013-04-20 16:17:07",4232,1,1,49.99,19.49
4233,"2013-04-20 18:14:35",4233,1,1,49.99,19.49
4234,"2013-04-20 18:34:55",4234,1,1,49.99,19.49
4235,"2013-04-20 19:37:57",4235,1,1,49.99,19.49
4236,"2013-04-20 20:15:25",4236,1,1,49.99,19.49
4237,"2013-04-20 23:08:22",4237,1,1,49.99,19.49
4238,"2013-04-21 02:40:13",4238,1,1,49.99,19.49
4239,"2013-04-21 03:44:52",4239,1,1,49.99,19.49
4240,"2013-04-21 08:42:06",4240,1,1,49.99,19.49
4241,"2013-04-21 14:16:32",4241,2,1,59.99,22.49
4242,"2013-04-21 20:45:57",4242,1,1,49.99,19.49
4243,"2013-04-22 00:05:10",4243,1,1,49.99,19.49
4244,"2013-04-22 03:02:18",4244,1,1,49.99,19.49
4245,"2013-04-22 10:00:05",4245,1,1,49.99,19.49
4246,"2013-04-22 12:30:34",4246,1,1,49.99,19.49
4247,"2013-04-22 14:21:17",4247,1,1,49.99,19.49
4248,"2013-04-22 15:22:38",4248,1,1,49.99,19.49
4249,"2013-04-22 15:37:35",4249,2,1,59.99,22.49
4250,"2013-04-22 16:34:32",4250,1,1,49.99,19.49
4251,"2013-04-22 17:01:06",4251,1,1,49.99,19.49
4252,"2013-04-22 17:58:27",4252,2,1,59.99,22.49
4253,"2013-04-22 18:29:54",4253,1,1,49.99,19.49
4254,"2013-04-22 19:08:41",4254,2,1,59.99,22.49
4255,"2013-04-22 19:42:21",4255,1,1,49.99,19.49
4256,"2013-04-22 19:51:33",4256,1,1,49.99,19.49
4257,"2013-04-22 22:01:17",4257,1,1,49.99,19.49
4258,"2013-04-22 22:54:51",4258,1,1,49.99,19.49
4259,"2013-04-22 23:10:07",4259,1,1,49.99,19.49
